Num,Energy_Window,Energy_Std_Window,Variance,Epoch,Time,Energy,Energy_Std,Energy-Mean,Energy-Std,Cz-Ferro,Cz-Antiferro,Mz2-Ferro,Mz2-Antiferro,Mx-Ferro,Mx-Antiferro,Nz-Ferro,Nz-Antiferro,Net_Overlap,Std_Mean,J1,J2,Length
1,-24.16867,0.00584,0.16191,9999,1548.45447,-24.16546,0.16191,-24.1642,0.17007,-0.03507,-0.0396,0.01402,0.01502,0.00175,0.00175,-0.07333,0.07333,0,0.0067,-1,-1.4,16
2,-24.16822,0.00568,0.11341,8783,1390.14863,-24.15602,0.11341,-24.16258,0.15178,-0.03213,-0.0316,0.01345,0.01545,0.00194,0.00194,-0.07467,0.07467,0,0.00469,-1,-1.4,16
3,-24.16708,0.00548,0.17636,9999,1589.51069,-24.16203,0.17636,-24.16523,0.16782,-0.03147,-0.03627,0.01259,0.01703,0.00075,0.00075,-0.07867,0.07867,0,0.0073,-1,-1.4,16
4,-24.1675,0.0057,0.11826,8044,1268.47612,-24.16619,0.11826,-24.16484,0.14063,-0.0396,-0.0348,0.01214,0.01583,0.00124,0.00124,-0.07693,0.07693,0,0.00489,-1,-1.4,16
5,-24.16743,0.00508,0.11759,8335,1299.3878,-24.17514,0.11759,-24.16296,0.15042,-0.03053,-0.04147,0.01308,0.01589,0.00075,0.00075,-0.074,0.074,0,0.00486,-1,-1.4,16
6,-24.16741,0.00546,0.14017,9999,1560.60235,-24.1723,0.14017,-24.16473,0.15806,-0.03893,-0.03307,0.01222,0.01603,0.00125,0.00125,-0.07453,0.07453,0,0.0058,-1,-1.4,16
7,-24.1669,0.00566,0.12046,8349,1305.60044,-24.16214,0.12046,-24.167,0.17824,-0.02613,-0.03493,0.01381,0.01506,0.0015,0.0015,-0.07667,0.07667,0,0.00499,-1,-1.4,16
8,-24.168,0.00648,0.11962,8328,1310.10032,-24.15341,0.11962,-24.16225,0.15373,-0.0384,-0.03627,0.01222,0.01553,0.001,0.001,-0.07653,0.07653,0,0.00495,-1,-1.4,16
9,-24.16783,0.00585,0.15905,9999,1581.00944,-24.16454,0.15905,-24.17432,0.17353,-0.03693,-0.04147,0.01295,0.01645,0.0005,0.0005,-0.0748,0.0748,0,0.00658,-1,-1.4,16
0,-23.16703,0.00504,0.11559,7229,1149.49599,-23.16245,0.11559,-23.15839,0.14305,-0.03213,-0.0236,0.01527,0.02095,0.00088,0.00088,-0.09333,0.09333,0,0.00499,-1,-1.3,16
1,-23.16764,0.00461,0.11288,6661,1049.43933,-23.16675,0.11288,-23.17043,0.14379,-0.0348,-0.01907,0.01605,0.02136,0.00175,0.00175,-0.09267,0.09267,0,0.00487,-1,-1.3,16
2,-23.16721,0.00531,0.11147,8248,1241.84991,-23.15763,0.11147,-23.16763,0.13873,-0.03067,-0.01787,0.01619,0.02275,0.00194,0.00194,-0.09827,0.09827,0,0.00481,-1,-1.3,16
3,-23.16796,0.00468,0.11188,8699,1299.64413,-23.16179,0.11188,-23.16807,0.138,-0.02973,-0.02813,0.01552,0.01977,0.00075,0.00075,-0.09667,0.09667,0,0.00483,-1,-1.3,16
4,-23.1664,0.00545,0.10993,6737,1004.71187,-23.16503,0.10993,-23.16782,0.1454,-0.03413,-0.0224,0.01619,0.02119,0.00124,0.00124,-0.10133,0.10133,0,0.00475,-1,-1.3,16
5,-23.16716,0.00429,0.11561,7197,1071.8203,-23.16191,0.11561,-23.16599,0.14036,-0.0252,-0.01453,0.0162,0.02489,0.00075,0.00075,-0.09733,0.09733,0,0.00499,-1,-1.3,16
6,-23.16716,0.00412,0.11538,9179,1375.50528,-23.16741,0.11538,-23.1739,0.13729,-0.02227,-0.02093,0.01717,0.02298,0.00125,0.00125,-0.096,0.096,0,0.00498,-1,-1.3,16
7,-23.16808,0.00506,0.11423,7989,1192.25786,-23.16971,0.11423,-23.16636,0.14553,-0.0276,-0.02467,0.01552,0.02445,0.0015,0.0015,-0.0972,0.0972,0,0.00493,-1,-1.3,16
8,-23.16706,0.00431,0.11442,8265,1229.52022,-23.16662,0.11442,-23.16532,0.13254,-0.03467,-0.0288,0.01522,0.02234,0.001,0.001,-0.0916,0.0916,0,0.00494,-1,-1.3,16
9,-23.16669,0.00425,0.10596,7436,1109.98464,-23.16456,0.10596,-23.16036,0.1309,-0.02813,-0.0268,0.01698,0.02198,0.0005,0.0005,-0.10027,0.10027,0,0.00457,-1,-1.3,16
0,-22.29212,0.00442,0.10995,6961,1039.6009,-22.29443,0.10995,-22.29262,0.13514,-0.0296,-0.0096,0.01884,0.02597,0.00088,0.00088,-0.12373,0.12373,0,0.00493,-1,-1.2,16
1,-22.29149,0.00461,0.1112,6210,930.76365,-22.29091,0.1112,-22.29309,0.13148,-0.02733,-0.01213,0.01952,0.02739,0.00175,0.00175,-0.12747,0.12747,0,0.00499,-1,-1.2,16
2,-22.29148,0.00421,0.11131,6321,935.17715,-22.28278,0.11131,-22.29244,0.13641,-0.02853,-0.00347,0.02034,0.02947,0.00194,0.00194,-0.12413,0.12413,0,0.005,-1,-1.2,16
3,-22.29172,0.0039,0.10986,6553,973.31012,-22.28781,0.10986,-22.28575,0.12411,-0.03027,-0.00653,0.01964,0.02789,0.00075,0.00075,-0.1176,0.1176,0,0.00493,-1,-1.2,16
4,-22.29111,0.00391,0.1104,5634,848.23484,-22.29075,0.1104,-22.28916,0.10409,-0.03933,-0.014,0.0188,0.02661,0.00124,0.00124,-0.126,0.126,0,0.00495,-1,-1.2,16
5,-22.29067,0.00388,0.10824,6124,914.25825,-22.28964,0.10824,-22.29094,0.1234,-0.03067,-0.00107,0.01828,0.02834,0.00075,0.00075,-0.12667,0.12667,0,0.00486,-1,-1.2,16
6,-22.29198,0.00367,0.10852,6398,958.14714,-22.29285,0.10852,-22.28698,0.12474,-0.02493,-0.00653,0.01905,0.02711,0.00125,0.00125,-0.128,0.128,0,0.00487,-1,-1.2,16
7,-22.29127,0.00459,0.11074,7039,1045.92163,-22.29582,0.11074,-22.28843,0.11737,-0.02707,-0.0092,0.01817,0.0263,0.0015,0.0015,-0.11853,0.11853,0,0.00497,-1,-1.2,16
8,-22.29183,0.00429,0.11088,6181,919.91957,-22.2895,0.11088,-22.28521,0.12129,-0.0308,-0.01907,0.01814,0.02783,0.001,0.001,-0.12013,0.12013,0,0.00497,-1,-1.2,16
9,-22.29134,0.00441,0.11004,5308,779.0995,-22.28439,0.11004,-22.29493,0.12915,-0.0356,-0.00173,0.01902,0.0282,0.0005,0.0005,-0.1232,0.1232,0,0.00494,-1,-1.2,16
0,-21.52595,0.00353,0.10626,7427,1134.96861,-21.51877,0.10626,-21.52114,0.12714,-0.024,-0.00507,0.02078,0.02966,0.00088,0.00088,-0.14187,0.14187,0,0.00494,-1,-1.1,16
1,-21.5272,0.00445,0.10434,5756,869.24399,-21.52874,0.10434,-21.52386,0.12447,-0.03213,-0.00707,0.02089,0.03014,0.00175,0.00175,-0.13893,0.13893,0,0.00485,-1,-1.1,16
2,-21.52839,0.00416,0.1047,5810,877.21974,-21.53091,0.1047,-21.5312,0.13989,-0.0272,-0.00747,0.02247,0.03516,0.00194,0.00194,-0.1416,0.1416,0,0.00486,-1,-1.1,16
3,-21.5259,0.00411,0.10617,5804,868.54445,-21.5278,0.10617,-21.52419,0.11924,-0.0328,-0.0072,0.02212,0.029,0.00075,0.00075,-0.14507,0.14507,0,0.00493,-1,-1.1,16
4,-21.52739,0.00334,0.10408,6152,930.4601,-21.5297,0.10408,-21.5243,0.11123,-0.0304,0.00373,0.02194,0.03181,0.00124,0.00124,-0.1428,0.1428,0,0.00483,-1,-1.1,16
5,-21.52697,0.00388,0.10408,5867,881.75584,-21.52249,0.10408,-21.52839,0.1153,-0.0228,-0.0116,0.0213,0.0313,0.00075,0.00075,-0.14373,0.14373,0,0.00484,-1,-1.1,16
6,-21.5265,0.00429,0.10333,6732,1169.06882,-21.52475,0.10333,-21.53268,0.12733,-0.0256,0,0.02009,0.03297,0.00125,0.00125,-0.146,0.146,0,0.0048,-1,-1.1,16
7,-21.52604,0.00371,0.1057,6350,1088.13058,-21.51988,0.1057,-21.5315,0.12678,-0.02293,-0.00027,0.02062,0.03162,0.0015,0.0015,-0.14453,0.14453,0,0.00491,-1,-1.1,16
8,-21.52732,0.00376,0.10685,6526,1104.67038,-21.52675,0.10685,-21.5271,0.12611,-0.02787,-0.00013,0.02123,0.03005,0.001,0.001,-0.1412,0.1412,0,0.00496,-1,-1.1,16
9,-21.52659,0.00412,0.10266,5831,1010.50623,-21.52907,0.10266,-21.52624,0.12688,-0.03467,0.0032,0.02059,0.03259,0.0005,0.0005,-0.14027,0.14027,0,0.00477,-1,-1.1,16
0,-20.85884,0.00354,0.10344,6397,1108.01843,-20.86099,0.10344,-20.85787,0.1109,-0.02973,0.00093,0.02486,0.0363,0.00088,0.00088,-0.16293,0.16293,0,0.00496,-1,-1,16
1,-20.86101,0.00363,0.10294,6138,1057.71246,-20.86674,0.10294,-20.85731,0.11279,-0.02933,-0.008,0.02281,0.03556,0.00175,0.00175,-0.1596,0.1596,0,0.00493,-1,-1,16
2,-20.85965,0.00426,0.10265,5974,1018.21888,-20.85712,0.10265,-20.85555,0.11991,-0.0272,0.00187,0.02187,0.0365,0.00194,0.00194,-0.1652,0.1652,0,0.00492,-1,-1,16
3,-20.86025,0.00367,0.10324,5838,1003.03985,-20.85782,0.10324,-20.85196,0.11961,-0.02747,0.0064,0.02312,0.03369,0.00075,0.00075,-0.1656,0.1656,0,0.00495,-1,-1,16
4,-20.85922,0.00334,0.10311,5511,946.23533,-20.85131,0.10311,-20.85927,0.11124,-0.0344,-0.0016,0.0225,0.03625,0.00124,0.00124,-0.16893,0.16893,0,0.00494,-1,-1,16
5,-20.85885,0.00386,0.10361,6243,1058.55552,-20.85431,0.10361,-20.8592,0.11046,-0.02747,0.0056,0.02359,0.03472,0.00075,0.00075,-0.16387,0.16387,0,0.00497,-1,-1,16
6,-20.86069,0.00404,0.10323,6615,1098.96657,-20.85833,0.10323,-20.86163,0.12134,-0.034,-0.0156,0.02242,0.03492,0.00125,0.00125,-0.16813,0.16813,0,0.00495,-1,-1,16
7,-20.85946,0.00428,0.10415,6135,1033.53635,-20.8588,0.10415,-20.86239,0.12742,-0.034,-0.01427,0.0202,0.0342,0.0015,0.0015,-0.15613,0.15613,0,0.00499,-1,-1,16
8,-20.85979,0.00312,0.10374,5800,973.22418,-20.86003,0.10374,-20.85752,0.12224,-0.02533,0.00747,0.02237,0.03694,0.001,0.001,-0.15867,0.15867,0,0.00497,-1,-1,16
9,-20.85891,0.00379,0.10234,5494,930.01436,-20.85624,0.10234,-20.85957,0.12032,-0.03013,0.00453,0.02137,0.03587,0.0005,0.0005,-0.1656,0.1656,0,0.00491,-1,-1,16
0,-20.28893,0.00374,0.10067,6177,1013.73357,-20.28913,0.10067,-20.28371,0.10928,-0.02933,-0.00133,0.02347,0.04303,0.00088,0.00088,-0.1892,0.1892,0,0.00496,-1,-0.9,16
1,-20.28948,0.00461,0.09942,6162,1037.31212,-20.28835,0.09942,-20.29079,0.10935,-0.02293,-0.00827,0.02366,0.03722,0.00175,0.00175,-0.1868,0.1868,0,0.0049,-1,-0.9,16
2,-20.28868,0.0035,0.10113,5934,971.01978,-20.28859,0.10113,-20.28274,0.09844,-0.02747,0.00427,0.02312,0.04187,0.00194,0.00194,-0.186,0.186,0,0.00498,-1,-0.9,16
3,-20.28931,0.00358,0.1012,5170,839.35413,-20.28177,0.1012,-20.28889,0.1159,-0.02347,-0.00293,0.0245,0.03894,0.00075,0.00075,-0.18267,0.18267,0,0.00499,-1,-0.9,16
4,-20.28919,0.0034,0.10061,5384,873.30245,-20.29173,0.10061,-20.28625,0.10889,-0.03853,0.0124,0.02273,0.04117,0.00124,0.00124,-0.18827,0.18827,0,0.00496,-1,-0.9,16
5,-20.28918,0.00364,0.1009,5765,919.98647,-20.28835,0.1009,-20.28761,0.11336,-0.03173,0.01173,0.02291,0.04172,0.00075,0.00075,-0.19093,0.19093,0,0.00497,-1,-0.9,16
6,-20.28895,0.00345,0.10089,5659,898.49803,-20.28861,0.10089,-20.28591,0.11655,-0.02467,-0.0132,0.02336,0.03655,0.00125,0.00125,-0.1864,0.1864,0,0.00497,-1,-0.9,16
7,-20.28944,0.0038,0.10134,5615,894.98085,-20.29349,0.10134,-20.28724,0.11185,-0.0296,-0.00293,0.02409,0.04134,0.0015,0.0015,-0.17947,0.17947,0,0.00499,-1,-0.9,16
8,-20.28739,0.00488,0.09927,5221,833.00179,-20.28325,0.09927,-20.29112,0.11052,-0.02627,-0.0164,0.02308,0.03927,0.001,0.001,-0.18587,0.18587,0,0.00489,-1,-0.9,16
9,-20.2881,0.00398,0.10043,6064,901.69759,-20.28284,0.10043,-20.28583,0.12207,-0.02373,0.0008,0.02466,0.04228,0.0005,0.0005,-0.18733,0.18733,0,0.00495,-1,-0.9,16
0,-19.81589,0.00358,0.09756,6126,917.84558,-19.81089,0.09756,-19.81948,0.11613,-0.02987,0.0184,0.02403,0.04772,0.00088,0.00088,-0.20387,0.20387,0,0.00492,-1,-0.8,16
1,-19.81476,0.00335,0.09693,6411,956.03209,-19.81574,0.09693,-19.81481,0.1098,-0.03373,0.00067,0.02595,0.04714,0.00175,0.00175,-0.198,0.198,0,0.00489,-1,-0.8,16
2,-19.81451,0.00417,0.09819,5880,869.69713,-19.81468,0.09819,-19.81701,0.10798,-0.0244,0.00867,0.02689,0.04927,0.00194,0.00194,-0.20693,0.20693,0,0.00496,-1,-0.8,16
3,-19.81497,0.00366,0.09521,5602,827.67245,-19.81761,0.09521,-19.81857,0.10147,-0.02973,0.0036,0.0248,0.04323,0.00075,0.00075,-0.208,0.208,0,0.0048,-1,-0.8,16
4,-19.81478,0.00339,0.09874,5076,752.58083,-19.81451,0.09874,-19.81601,0.10875,-0.02107,-0.0184,0.02541,0.04591,0.00124,0.00124,-0.2064,0.2064,0,0.00498,-1,-0.8,16
5,-19.81545,0.00369,0.09855,5647,844.1528,-19.81084,0.09855,-19.82148,0.11308,-0.02307,-0.00627,0.02714,0.04802,0.00075,0.00075,-0.20293,0.20293,0,0.00497,-1,-0.8,16
6,-19.81502,0.00399,0.09784,5261,804.30234,-19.80979,0.09784,-19.81682,0.11524,-0.0148,-0.01187,0.02739,0.04683,0.00125,0.00125,-0.21027,0.21027,0,0.00494,-1,-0.8,16
7,-19.81486,0.00379,0.09737,5402,811.28151,-19.80727,0.09737,-19.81139,0.10064,-0.02093,0.0052,0.02514,0.04652,0.0015,0.0015,-0.2108,0.2108,0,0.00492,-1,-0.8,16
8,-19.81559,0.00386,0.09657,5162,766.17444,-19.81776,0.09657,-19.81358,0.10933,-0.02867,0.00227,0.02611,0.04798,0.001,0.001,-0.20507,0.20507,0,0.00487,-1,-0.8,16
9,-19.81498,0.00356,0.0955,5745,842.30258,-19.81329,0.0955,-19.81696,0.11744,-0.03333,-0.00107,0.02616,0.04553,0.0005,0.0005,-0.20467,0.20467,0,0.00482,-1,-0.8,16
0,-19.4396,0.00316,0.09688,5184,770.61383,-19.43362,0.09688,-19.43593,0.10278,-0.02827,0.00267,0.02687,0.05812,0.00088,0.00088,-0.2412,0.2412,0,0.00499,-1,-0.7,16
1,-19.44007,0.00365,0.09483,5332,791.92246,-19.43405,0.09483,-19.43708,0.09519,-0.02,-0.00347,0.02778,0.05147,0.00175,0.00175,-0.23293,0.23293,0,0.00488,-1,-0.7,16
2,-19.43985,0.00354,0.09659,5682,835.31261,-19.44246,0.09659,-19.43736,0.10562,-0.02427,-0.00587,0.02484,0.05441,0.00194,0.00194,-0.23067,0.23067,0,0.00497,-1,-0.7,16
3,-19.43928,0.00337,0.09655,5744,855.50927,-19.43748,0.09655,-19.43889,0.10803,-0.01613,0.00307,0.0268,0.05136,0.00075,0.00075,-0.22733,0.22733,0,0.00497,-1,-0.7,16
4,-19.43964,0.00307,0.0956,6082,914.22799,-19.43721,0.0956,-19.43796,0.10787,-0.02293,0.0008,0.02747,0.05228,0.00124,0.00124,-0.23427,0.23427,0,0.00492,-1,-0.7,16
5,-19.43958,0.00347,0.09648,5673,845.31495,-19.44017,0.09648,-19.43912,0.101,-0.02627,0.0012,0.02698,0.05655,0.00075,0.00075,-0.23147,0.23147,0,0.00496,-1,-0.7,16
6,-19.43962,0.00323,0.09597,5066,744.57492,-19.4444,0.09597,-19.43844,0.10661,-0.0228,-0.0068,0.02708,0.05333,0.00125,0.00125,-0.22653,0.22653,0,0.00494,-1,-0.7,16
7,-19.43918,0.00363,0.09602,5273,777.54655,-19.43482,0.09602,-19.43792,0.10258,-0.02467,0.01107,0.02586,0.05148,0.0015,0.0015,-0.23227,0.23227,0,0.00494,-1,-0.7,16
8,-19.43944,0.00373,0.09676,4883,732.48656,-19.43719,0.09676,-19.4395,0.11117,-0.02773,0.0112,0.02797,0.05222,0.001,0.001,-0.22093,0.22093,0,0.00498,-1,-0.7,16
9,-19.43922,0.0035,0.09695,5566,832.58829,-19.43567,0.09695,-19.44299,0.10383,-0.026,-0.0052,0.02508,0.05345,0.0005,0.0005,-0.23227,0.23227,0,0.00499,-1,-0.7,16
0,-19.1621,0.00272,0.09552,5336,794.03964,-19.16555,0.09552,-19.15801,0.10103,-0.02253,0.01027,0.02892,0.06055,0.00088,0.00088,-0.25,0.25,0,0.00498,-1,-0.6,16
1,-19.16223,0.0039,0.09316,6137,930.93532,-19.15368,0.09316,-19.16412,0.10403,-0.0264,-0.01493,0.02734,0.06447,0.00175,0.00175,-0.26213,0.26213,0,0.00486,-1,-0.6,16
2,-19.16258,0.00374,0.09508,5523,857.8558,-19.16289,0.09508,-19.16047,0.10763,-0.0192,-0.00747,0.02787,0.06012,0.00194,0.00194,-0.24733,0.24733,0,0.00496,-1,-0.6,16
3,-19.16309,0.00332,0.09492,5213,817.45843,-19.16062,0.09492,-19.16641,0.11587,-0.02693,0.0056,0.02662,0.05481,0.00075,0.00075,-0.24613,0.24613,0,0.00495,-1,-0.6,16
4,-19.16195,0.00301,0.09475,6204,943.75027,-19.15634,0.09475,-19.16028,0.10182,-0.02107,0.00587,0.02775,0.06456,0.00124,0.00124,-0.26413,0.26413,0,0.00495,-1,-0.6,16
5,-19.16212,0.00305,0.09547,5597,857.01856,-19.16278,0.09547,-19.166,0.10918,-0.0252,0.01107,0.02814,0.06208,0.00075,0.00075,-0.25467,0.25467,0,0.00498,-1,-0.6,16
6,-19.16208,0.00317,0.09363,6086,948.77968,-19.16259,0.09363,-19.16483,0.10367,-0.03573,0.0152,0.02622,0.06316,0.00125,0.00125,-0.26227,0.26227,0,0.00489,-1,-0.6,16
7,-19.16249,0.00326,0.09356,5207,891.65284,-19.15806,0.09356,-19.16035,0.0943,-0.01187,-0.00147,0.0283,0.06005,0.0015,0.0015,-0.25533,0.25533,0,0.00488,-1,-0.6,16
8,-19.16164,0.00334,0.09503,5460,898.55021,-19.15168,0.09503,-19.16227,0.10568,-0.0316,0.0132,0.02623,0.06523,0.001,0.001,-0.252,0.252,0,0.00496,-1,-0.6,16
9,-19.16232,0.00361,0.09519,5892,1183.48046,-19.15728,0.09519,-19.16175,0.09968,-0.0236,-0.00013,0.02527,0.05914,0.0005,0.0005,-0.254,0.254,0,0.00497,-1,-0.6,16
0,-18.98737,0.00341,0.09427,6412,1282.96012,-18.99185,0.09427,-18.98403,0.11843,-0.024,0.0104,0.02922,0.07153,0.00088,0.00088,-0.2764,0.2764,0,0.00496,-1,-0.5,16
1,-18.98768,0.00416,0.09409,6342,1063.49494,-18.98629,0.09409,-18.9905,0.10075,-0.0276,0.02627,0.0273,0.07617,0.00175,0.00175,-0.3,0.3,0,0.00496,-1,-0.5,16
2,-18.98792,0.0036,0.09326,6649,1093.84124,-18.98008,0.09326,-18.98257,0.11084,-0.02213,0.01413,0.02744,0.07525,0.00194,0.00194,-0.28987,0.28987,0,0.00491,-1,-0.5,16
3,-18.98847,0.00286,0.09452,6247,1195.59623,-18.98902,0.09452,-18.98821,0.10349,-0.03013,0.01627,0.028,0.07537,0.00075,0.00075,-0.28773,0.28773,0,0.00498,-1,-0.5,16
4,-18.98786,0.00362,0.09454,7074,1305.73049,-18.98971,0.09454,-18.98548,0.09491,-0.01773,0.0052,0.02592,0.07173,0.00124,0.00124,-0.29787,0.29787,0,0.00498,-1,-0.5,16
5,-18.98703,0.00316,0.09476,6225,1005.03314,-18.98559,0.09476,-18.98757,0.11337,-0.02133,0.02773,0.029,0.07206,0.00075,0.00075,-0.284,0.284,0,0.00499,-1,-0.5,16
6,-18.98719,0.00346,0.09488,6015,968.57668,-18.99111,0.09488,-18.98438,0.10125,-0.02507,0.0032,0.02672,0.06759,0.00125,0.00125,-0.28627,0.28627,0,0.005,-1,-0.5,16
7,-18.98782,0.00397,0.09357,6370,1042.19976,-18.98363,0.09357,-18.99166,0.10737,-0.01547,0.01787,0.02825,0.06906,0.0015,0.0015,-0.29653,0.29653,0,0.00493,-1,-0.5,16
8,-18.98748,0.00343,0.09325,5630,993.9083,-18.98084,0.09325,-18.98619,0.09527,-0.01653,-0.00293,0.02944,0.06969,0.001,0.001,-0.28053,0.28053,0,0.00491,-1,-0.5,16
9,-18.98795,0.00309,0.09259,6716,1149.32644,-18.99271,0.09259,-18.98699,0.11051,-0.0284,-0.00387,0.02742,0.06673,0.0005,0.0005,-0.2716,0.2716,0,0.00488,-1,-0.5,16
0,-18.92036,0.00321,0.09029,7754,1231.13012,-18.91688,0.09029,-18.91635,0.10323,-0.016,0.02213,0.02841,0.09234,0.00088,0.00088,-0.32947,0.32947,0,0.00477,-1,-0.4,16
1,-18.92074,0.00296,0.0946,7138,1153.78668,-18.92123,0.0946,-18.91222,0.09971,-0.01827,0.0212,0.02642,0.09848,0.00175,0.00175,-0.3412,0.3412,0,0.005,-1,-0.4,16
2,-18.92023,0.0036,0.09457,7696,1231.62429,-18.91837,0.09457,-18.91644,0.10311,-0.02293,0.02133,0.02919,0.08794,0.00194,0.00194,-0.3136,0.3136,0,0.005,-1,-0.4,16
3,-18.91975,0.00362,0.09194,6796,1272.68342,-18.92308,0.09194,-18.92994,0.11851,-0.02013,0.0156,0.02805,0.08942,0.00075,0.00075,-0.32587,0.32587,0,0.00486,-1,-0.4,16
4,-18.92003,0.00367,0.09439,7223,1190.17084,-18.91839,0.09439,-18.92179,0.11291,-0.01667,0.02387,0.02833,0.08927,0.00124,0.00124,-0.32653,0.32653,0,0.00499,-1,-0.4,16
5,-18.92028,0.00385,0.09432,7342,1203.39896,-18.91208,0.09432,-18.91813,0.10381,-0.0268,0.0268,0.02514,0.09064,0.00075,0.00075,-0.3248,0.3248,0,0.00499,-1,-0.4,16
6,-18.92076,0.00308,0.09273,8088,1370.29351,-18.91804,0.09273,-18.92198,0.11574,-0.01827,0.01533,0.03039,0.0867,0.00125,0.00125,-0.31067,0.31067,0,0.0049,-1,-0.4,16
7,-18.92093,0.00417,0.09107,6122,1354.77262,-18.91299,0.09107,-18.92426,0.10982,-0.0268,0.03587,0.02748,0.0933,0.0015,0.0015,-0.31387,0.31387,0,0.00482,-1,-0.4,16
8,-18.92093,0.00356,0.09458,8718,1396.9277,-18.92018,0.09458,-18.91772,0.1043,-0.0196,0.00973,0.02848,0.08473,0.001,0.001,-0.3116,0.3116,0,0.005,-1,-0.4,16
9,-18.92167,0.00328,0.09442,7783,1220.12529,-18.9227,0.09442,-18.9168,0.1015,-0.0156,0.01747,0.0298,0.09111,0.0005,0.0005,-0.3232,0.3232,0,0.00499,-1,-0.4,16
0,-18.97067,0.00338,0.09455,7645,1200.97332,-18.96547,0.09455,-18.96449,0.10643,-0.01547,0.03467,0.02687,0.11644,0.00088,0.00088,-0.36987,0.36987,0,0.00499,-1,-0.3,16
1,-18.97029,0.0032,0.09469,8325,1298.61709,-18.96651,0.09469,-18.9677,0.10781,-0.03013,0.03547,0.03131,0.11444,0.00175,0.00175,-0.362,0.362,0,0.00499,-1,-0.3,16
2,-18.97075,0.00351,0.09454,7442,1169.78834,-18.97075,0.09454,-18.96918,0.10585,-0.0188,0.01373,0.02817,0.1088,0.00194,0.00194,-0.36907,0.36907,0,0.00498,-1,-0.3,16
3,-18.97085,0.00339,0.09342,6993,1099.29879,-18.97213,0.09342,-18.97561,0.10249,-0.01067,0.02613,0.02659,0.10772,0.00075,0.00075,-0.3736,0.3736,0,0.00492,-1,-0.3,16
4,-18.97042,0.00411,0.09384,8287,1308.40791,-18.96485,0.09384,-18.96532,0.10473,-0.02173,0.04467,0.02695,0.11433,0.00124,0.00124,-0.37253,0.37253,0,0.00495,-1,-0.3,16
5,-18.97052,0.00415,0.09204,7712,1206.86398,-18.96292,0.09204,-18.96505,0.10097,-0.0208,0.02907,0.02709,0.10909,0.00075,0.00075,-0.3668,0.3668,0,0.00485,-1,-0.3,16
6,-18.97018,0.00334,0.09446,9334,1472.3056,-18.97047,0.09446,-18.97136,0.11864,-0.0252,0.0404,0.02723,0.11355,0.00125,0.00125,-0.37773,0.37773,0,0.00498,-1,-0.3,16
7,-18.97002,0.00319,0.09355,8372,1319.86326,-18.96564,0.09355,-18.97237,0.11693,-0.018,0.0252,0.02842,0.11361,0.0015,0.0015,-0.37973,0.37973,0,0.00493,-1,-0.3,16
8,-18.97115,0.00315,0.09483,8702,1363.87389,-18.96659,0.09483,-18.96451,0.09954,-0.026,0.0356,0.02767,0.10605,0.001,0.001,-0.37253,0.37253,0,0.005,-1,-0.3,16
9,-18.97016,0.00317,0.08989,9404,1539.2233,-18.96688,0.08989,-18.97454,0.10744,-0.0096,0.02107,0.0285,0.09887,0.0005,0.0005,-0.37173,0.37173,0,0.00474,-1,-0.3,16
0,-19.1515,0.0041,0.09164,5938,965.78713,-19.14475,0.09164,-19.1532,0.1103,-0.01587,0.0812,0.02698,0.14967,0.00088,0.00088,-0.4312,0.4312,0,0.00479,-1,-0.2,16
1,-19.15232,0.00355,0.09438,6738,1105.01394,-19.14852,0.09438,-19.14897,0.09961,-0.01067,0.056,0.02737,0.15412,0.00175,0.00175,-0.418,0.418,0,0.00493,-1,-0.2,16
2,-19.15197,0.00309,0.09523,5607,918.85547,-19.14888,0.09523,-19.14683,0.10046,-0.02507,0.04213,0.02816,0.14897,0.00194,0.00194,-0.42987,0.42987,0,0.00497,-1,-0.2,16
3,-19.15158,0.00355,0.09452,7877,1272.25218,-19.15107,0.09452,-19.15079,0.09996,-0.0276,0.04173,0.0272,0.14508,0.00075,0.00075,-0.4228,0.4228,0,0.00494,-1,-0.2,16
4,-19.15241,0.004,0.09525,6128,1003.52765,-19.14558,0.09525,-19.15106,0.10434,-0.01893,0.0328,0.0265,0.1525,0.00124,0.00124,-0.4344,0.4344,0,0.00497,-1,-0.2,16
5,-19.1521,0.00448,0.09506,6075,1004.2797,-19.14895,0.09506,-19.15215,0.10945,-0.0096,0.052,0.02894,0.14856,0.00075,0.00075,-0.408,0.408,0,0.00496,-1,-0.2,16
6,-19.15198,0.00379,0.09486,6427,1069.02688,-19.15524,0.09486,-19.15486,0.11137,-0.01333,0.0312,0.028,0.12987,0.00125,0.00125,-0.40213,0.40213,0,0.00495,-1,-0.2,16
7,-19.15166,0.00381,0.09367,5906,944.15579,-19.14309,0.09367,-19.14748,0.10759,-0.01933,0.04573,0.02927,0.1457,0.0015,0.0015,-0.40453,0.40453,0,0.00489,-1,-0.2,16
8,-19.15124,0.00342,0.09279,6734,1040.28564,-19.14536,0.09279,-19.14682,0.10058,-0.02307,0.0396,0.02639,0.15677,0.001,0.001,-0.4184,0.4184,0,0.00485,-1,-0.2,16
9,-19.15144,0.00372,0.09285,7293,1098.72558,-19.14528,0.09285,-19.14986,0.10045,-0.02173,0.05453,0.02755,0.14555,0.0005,0.0005,-0.4208,0.4208,0,0.00485,-1,-0.2,16
